id,occupancy_rate_reviews,occupancy_rate_calendar,is_review_recent_z_score,Predicted Discrepency,Calendar Weight,Review Weight,Occupancy Rate Final,Occupancy Confidence
76761,0.4176280465,0,5.3611498973,0.3590041027,0.6409958973,0,0,0.6409958973
77765,0.1252704646,0.1092656143,1.6673511294,0.2474857772,0.7525142228,0.6663244353,0.1167819184,1.4188386581
77936,0.1325189997,-1,0.8673511294,1.2539815307,0,1,0.1325189997,1
78919,0.1043302522,0,4.340698152,0.1625434283,0.8374565717,0,0,0.8374565717
80493,0.24527399,0.7464653397,0,0.4328414893,0.5671585107,1,0.4266563693,1.5671585107
80684,0.1035248594,0.5092656143,3.7243531828,0.3202554376,0.6797445624,0,0.5092656143,0.6797445624
80700,0.1027194666,0.5241363532,0.6071457906,0.3362171939,0.6637828061,1,0.2708479522,1.6637828061
81739,0.0986925026,0.5241363532,2.1013552361,0.3362171939,0.6637828061,0.4493223819,0.3523992646,1.1131051881
82549,0.1486268555,0,1.387761807,0.1625434283,0.8374565717,0.8061190965,0.0728965199,1.6435756683
82550,0.1695670679,0,1.2714579055,0.3414455234,0.6585544766,0.8642710472,0.0962368342,1.5228255238
82638,0.2935975572,0.2,1.6032854209,0.1776295846,0.8223704154,0.6983572895,0.2429824065,1.5207277049
82928,0.2114474929,0.2,1.8661190965,0.1723517474,0.8276482526,0.5669404517,0.2046537354,1.3945887044
83243,0.2839328438,1,0.8384394251,0.6498714215,0.3501285785,1,0.4696303984,1.3501285785
83446,0.5573425911,0,0.3449691992,0.2634736258,0.7365263742,1,0.3209525633,1.7365263742
83847,0.127686643,0,0.212238193,0.2372903271,0.7627096729,1,0.0724377048,1.7627096729
84010,0.1099680017,0.0870433921,0.7674743326,0.2575994984,0.7424005016,1,0.1002003038,1.7424005016
84059,0.101108681,0,0.9363449692,0.1592297526,0.8407702474,1,0.0549273768,1.8407702474
84659,0.4160172609,-0.155555556,1.6913347023,0.4938495475,0.5061504525,0.6543326489,0.234569272,1.1604831014
84905,0.2774897015,-1,3.0173305955,1.2411159347,0,0,,0
85094,0.2501869465,-1,0.1340451745,1.2668846044,0,1,0.2501869465,1
86215,0.2211122063,0,2.7321560575,0.3459782383,0.6540217617,0.1339219713,0.0375810877,0.787943733
87279,0.1969504227,0,0.1629568789,0.3193289799,0.6806710201,1,0.1171855886,1.6806710201
89621,0.2823220582,0,1.8135523614,0.3183787432,0.6816212568,0.5932238193,0.1313729588,1.2748450761
93313,0.1695670679,1,0.2069815195,0.6401111522,0.3598888478,1,0.3893376408,1.3598888478
94035,0.1945342443,0,1.669650924,0.3191699709,0.6808300291,0.665174538,0.0961358002,1.3460045671
94209,,0,999,0.3199675482,0.6800324518,0,0,0.6800324518
94477,0.4039363691,0.6850453748,1.3769199179,0.3320896131,0.6679103869,0.8115400411,0.5308454032,1.479450428
94783,0.1800371742,0.0666666667,0.4060780287,0.2651711798,0.7348288202,1,0.1320163462,1.7348288202
95747,0.1167539084,0,5.141026694,0.1625434283,0.8374565717,0,0,0.8374565717
95883,0.1027194666,0.6966369252,0.4116632444,0.537027705,0.462972295,1,0.290670619,1.462972295
96471,0.1067464305,0,0.2523203285,0.3199675482,0.6800324518,1,0.0635383146,1.6800324518
98663,0.5230255652,0.9111111111,3.6133059548,0.6617456323,0.3382543677,0,0.9111111111,0.3382543677
99070,0.2162954232,0,1.4784394251,0.3475682292,0.6524317708,0.7607802875,0.116439209,1.4132120583
99085,0.5079244505,0.6966369252,1.3200821355,0.4481316372,0.5518683628,0.8399589322,0.5827501453,1.3918272951
100002,0.2106421001,0.8666666667,2.7331416838,0.5631301271,0.4368698729,0.1334291581,0.7131808621,0.570299031
100184,0.1341297853,-0.622222222,0.6196303901,0.9214880799,0.0785119201,1,0.124365603,1.0785119201
100186,0.1907493707,-0.666666667,0.2838603696,0.9417399889,0.0582600111,1,0.1802481136,1.0582600111
100368,0.5911743278,1,2.261026694,0.7211145456,0.2788854544,0.369486653,0.7670232455,0.6483721074
101053,0.1252704646,0,0.2529774127,0.1625434283,0.8374565717,1,0.0681760138,1.8374565717
102995,0.4295425777,0,10.652648871,0.1625434283,0.8374565717,0,0,0.8374565717
103161,0.2348038837,0,2.3595893224,0.3199675482,0.6800324518,0.3202053388,0.075167583,1.0002377906
103311,0.1043302522,0.5241363532,1.874661191,0.3362171939,0.6637828061,0.5626694045,0.3315385114,1.2264522107
105469,0.1075518233,0.2,0.5552361396,0.1973328324,0.8026671676,1,0.1487158926,1.8026671676
105790,0.9822083904,-1,3.9717453799,1.2411159347,0,0,,0
106363,0.407963333,0.9299931366,2.2827104723,0.5927224518,0.4072775482,0.3586447639,0.6855515625,0.7659223121
106647,0.1687616752,0.2024708305,1.1988501027,0.1154260482,0.8845739518,0.9005749487,0.1854651786,1.7851489004
107630,0.3000406995,0.4,3.2289117043,0.168714243,0.831285757,0,0.4,0.831285757
110739,0.6702614342,0,1.7228747433,0.3385863256,0.6614136744,0.6385626283,0.3292397732,1.2999763027
112100,0.1088258231,-1,2.5606570842,1.1971508019,0,0.2196714579,0.1088258231,0.2196714579
112304,0.0986925026,0,0.9869404517,0.1625434283,0.8374565717,1,0.053711475,1.8374565717
112359,0.1413783204,0,3.4874743326,0.3135894926,0.6864105074,0,0,0.6864105074
112435,0.2315823126,0.5333333333,2.0300616016,0.2481479804,0.7518520196,0.4849691992,0.4150139282,1.2368212188
113092,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
113265,0.3016514851,0.6666666667,3.3379876797,0.3526365144,0.6473634856,0,0.6666666667,0.6473634856
113945,0.1880911021,-0.466666667,2.2275154004,0.7716129212,0.2283870788,0.3862422998,0.1181992634,0.6146293786
114123,0.1236596791,0,0.3469404517,0.3006327095,0.6993672905,1,0.0727680707,1.6993672905
114229,0.1574861761,1,0.2217659138,0.6520021422,0.3479978578,1,0.3749887517,1.3479978578
115535,0.2740291414,1,1.2073921971,0.6827802662,0.3172197338,0.8963039014,0.4638007089,1.2135236353
115678,0.3652775153,0.6886448562,1.7504722793,0.3508536804,0.6491463196,0.6247638604,0.5300557882,1.2739101799
116551,0.2203068135,-0.444444444,2.111211499,0.7399106874,0.2600893126,0.4443942505,0.1389714202,0.7044835631
116940,0.2839328438,0.3987188286,2.9726488706,0.1677652406,0.8322347594,0.0136755647,0.3968631199,0.8459103241
117425,0.3691661644,1,18.333634497,0.6770830398,0.3229169602,0,1,0.3229169602
118061,0.1631239256,0.7777777778,0.9698562628,0.4947222975,0.5052777025,1,0.3694452481,1.5052777025
118680,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
120362,0.1470160699,1,0.2444353183,0.6591189326,0.3408810674,1,0.3638630965,1.3408810674
121687,0.1397675348,0,0.8880492813,0.3320010384,0.6679989616,1,0.0837935383,1.6679989616
121861,0.1148003584,0.6726149623,9.9817659138,0.4090965048,0.5909034952,0,0.6726149623,0.5909034952
123784,0.2235283847,0.9333333333,2.114825462,0.6174155996,0.3825844004,0.442587269,0.552623906,0.8251716694
125053,0.1615131401,0.077099062,0.0788501027,0.2876675651,0.7123324349,1,0.126396778,1.7123324349
125163,0.1365459637,0.2,4.0890349076,0.1962118428,0.8037881572,0,0.2,0.8037881572
126443,0.4361520806,0.679005567,1.3831622177,0.3415986459,0.6584013541,0.8084188912,0.5451600281,1.4668202452
126816,0.0994978954,0,1.8963449692,0.1625434283,0.8374565717,0.5518275154,0.0395208417,1.3892840871
127387,0.4663963849,0,1.9889938398,0.1625434283,0.8374565717,0.5055030801,0.1755561373,1.3429596518
128975,0.1937288516,1,1.8924024641,0.6545860131,0.3454139869,0.553798768,0.5034412421,0.8992127548
131154,0.2476901683,0.4202699611,1.9045585216,0.1586328758,0.8413671242,0.5477207392,0.3522213271,1.3890878634
132516,0.1784263886,0,4.4796714579,0.3840751051,0.6159248949,0,0,0.6159248949
132695,0.1083572161,0,6.1910472279,0.1625434283,0.8374565717,0,0,0.8374565717
133025,0.1929234588,0.6348814154,0.3909650924,0.3108312347,0.6891687653,1,0.3732391416,1.6891687653
134934,0.1301028214,-0.622222222,0.9025051335,0.9146776978,0.0853223022,1,0.1198748253,1.0853223022
135393,0.3161485552,-0.133333333,0.4468172485,0.481442104,0.518557896,1,0.2081899914,1.518557896
135465,0.1752048175,1,1.9758521561,0.6737246291,0.3262753709,0.512073922,0.4962050931,0.8383492929
135706,0.1051356449,0,3.735523614,0.1625434283,0.8374565717,0,0,0.8374565717
136493,0.1139949656,0.6966369252,0.5036550308,0.4335925592,0.5664074408,1,0.3246762562,1.5664074408
137671,0.1268812502,0,0.0364681725,0.3361843243,0.6638156757,1,0.0762591987,1.6638156757
138216,0.1131895728,0,0.9527720739,0.1625434283,0.8374565717,1,0.0616012234,1.8374565717
139624,0.5114661253,0,0.91137577,0.2970577607,0.7029422393,1,0.3003426149,1.7029422393
140133,0.229971527,1,2.4936344969,0.6584845543,0.3415154457,0.2531827515,0.6721733335,0.5946981972
140425,0.1856749237,0,35.886652977,0.1625434283,0.8374565717,0,0,0.8374565717
140973,0.1566807833,0,0.9967967146,0.3199675482,0.6800324518,1,0.0932605696,1.6800324518
141154,0.2976245211,0.8663921299,1.8815605749,0.5350931366,0.4649068634,0.5592197125,0.5558191342,1.0241265759
141335,0.127686643,0,9.4882956879,0.3196477583,0.6803522417,0,0,0.6803522417
141890,0.1131895728,0,15.277207392,0.1625434283,0.8374565717,0,0,0.8374565717
142069,0.1148003584,0,13.87761807,0.1625434283,0.8374565717,0,0,0.8374565717
144087,0.140480225,0,0.6866529774,0.3149739737,0.6850260263,1,0.0833697657,1.6850260263
144148,0.1381567492,0,25.116714579,0.1625434283,0.8374565717,0,0,0.8374565717
145064,0.1132303149,0,5.4590554415,0.1625434283,0.8374565717,0,0,0.8374565717
145994,0.1051356449,0,0.7326488706,0.1625434283,0.8374565717,1,0.0572180298,1.8374565717
148201,0.1107733945,0,13.672607803,0.1625434283,0.8374565717,0,0,0.8374565717
148259,0.1663454968,0.1555555556,3.0514989733,0.2156754824,0.7843245176,0,0.1555555556,0.7843245176
148825,0.2766843087,0.9777777778,1.098973306,0.6299913093,0.3700086907,0.950513347,0.4731298576,1.3205220377
149287,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
149777,0.3089000202,0.8222222222,2.0737577002,0.5220124469,0.4779875531,0.4631211499,0.5696155173,0.941108703
150804,0.1180219295,0.1276595745,0.3502258727,0.1848635057,0.8151364943,1,0.1223499766,1.8151364943
150989,0.1099680017,-0.932509723,0.462587269,1.1798002349,0,1,0.1099680017,1
151199,0.4514545435,0.9961107298,1.8792607803,0.6530502673,0.3469497327,0.5603696099,0.6597255562,0.9073193426
151478,0.1035248594,0,1.1249281314,0.3452012605,0.6547987395,0.9375359343,0.0609534398,1.5923346738
152071,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
152259,0.1913126732,0,1.5375770021,0.3194882425,0.6805117575,0.731211499,0.0990916781,1.4117232565
152263,0.2750735231,0.3004499352,2.9769199179,0.1483308403,0.8516691597,0.0115400411,0.3001106839,0.8632092007
152520,0.9827404791,0.9120567376,1.0099383984,0.6325628006,0.3674371994,0.9950308008,0.9636781334,1.3624680003
153780,0.2388308477,1,3.4115811088,0.6482581967,0.3517418033,0,1,0.3517418033
154934,0.1405381641,0,8.264476386,0.3074417638,0.6925582362,0,0,0.6925582362
155296,0.2934089053,0,2.8563449692,0.3525259735,0.6474740265,0.0718275154,0.0292990233,0.7193015419
157673,0.8018348788,1,6.7301848049,0.6569355496,0.3430644504,0,1,0.3430644504
158061,0.1180219295,1,7.3205749487,0.7052044215,0.2947955785,0,1,0.2947955785
158176,0.1985612083,-0.133333333,4.0982340862,0.3824605132,0.6175394868,0,0,0.6175394868
158913,0.1003032882,0,2.3615605749,0.1625434283,0.8374565717,0.3192197125,0.0276817181,1.1566762843
158955,0.4264873671,0.5760695493,1.8812320329,0.2568446935,0.7431553065,0.5593839836,0.5118305067,1.3025392901
159749,0.1574861761,1,0.9856262834,0.6710182644,0.3289817356,1,0.3660455962,1.3289817356
159815,0.1357405709,0.6666666667,0.6308008214,0.3543110306,0.6456889694,1,0.3440503609,1.6456889694
159913,0.241247026,0.2,3.175687885,0.1968674648,0.8031325352,0,0.2,0.8031325352
160994,0.1864803165,1,2.4433675565,0.6735844206,0.3264155794,0.2783162218,0.6255931568,0.6047318012
161366,1.2197139502,0.9787234043,0.2424640657,0.665240292,0.334759708,1,1.159273165,1.334759708
161394,0.0994978954,0,1.9623819302,0.1625434283,0.8374565717,0.5188090349,0.0380606917,1.3562656067
162493,0.1534592122,-0.466666667,1.1498973306,0.7563329697,0.2436670303,0.9250513347,0.1214643778,1.168718365
162508,0.1361336723,0,1.586201232,0.1625434283,0.8374565717,0.706899384,0.0623125833,1.5443559557
163809,0.1373513564,1,0.6735112936,0.6985443367,0.3014556633,1,0.3371663224,1.3014556633
163814,0.3411157317,1,1.1945790554,0.6452900784,0.3547099216,0.9027104723,0.5269825971,1.2574203938
164989,0.1590969617,0,0.2276796715,0.333435408,0.666564592,1,0.0954640237,1.666564592
165080,0.1123494166,0,1.2234907598,0.1625434283,0.8374565717,0.8882546201,0.0578282674,1.7257111919
165824,0.8581562823,-0.021276596,2.0369609856,0.338726012,0.661273988,0.4815195072,0.3615867538,1.1427934952
166006,1.1802436462,1,7.6537166324,0.7052044215,0.2947955785,0,1,0.2947955785
166172,1.1916105152,0,14.287638604,0.3194517366,0.6805482634,0,0,0.6805482634
166541,0.127686643,1,0.1373305955,0.6665976736,0.3334023264,1,0.3457988337,1.3334023264
166983,0.1019140738,0,3.2505954825,0.1625434283,0.8374565717,0,0,0.8374565717
167013,0.1097067215,-0.466666667,0.8410677618,0.7828138806,0.2171861194,1,0.0901314267,1.2171861194
167017,0.0994978954,0,1.9623819302,0.1625434283,0.8374565717,0.5188090349,0.0380606917,1.3562656067
168123,0.3991167087,-1,0.3482546201,1.2059432748,0,1,0.3991167087,1
168810,1.0759636645,0.8666666667,8.3518685832,0.5698598863,0.4301401137,0,0.8666666667,0.4301401137
169063,0.1325189997,-0.466666667,0.5926899384,0.7829502882,0.2170497118,1,0.1088854452,1.2170497118
169152,0.1776209958,0,33.839835729,0.1625434283,0.8374565717,0,0,0.8374565717
169306,0.2017827794,0.6222222222,0.8969199179,0.3096174375,0.6903825625,1,0.3734977902,1.6903825625
169464,0.1695670679,0.6966369252,0.0887063655,0.3843230001,0.6156769999,1,0.3704146312,1.6156769999
169483,,0,999,0.2346910303,0.7653089697,0,0,0.7653089697
170420,0.1091626089,0,7.1852156057,0.1625434283,0.8374565717,0,0,0.8374565717
170761,0.1550699978,-1,0.2838603696,1.2412320986,0,1,0.1550699978,1
172499,6.7309381694,0.3777777778,3.4680903491,0.1762576264,0.8237423736,0,0.3777777778,0.8237423736
173072,0.445816794,1,3.6987268994,0.6429239448,0.3570760552,0,1,0.3570760552
173151,0.2984299139,0.5333333333,3.3675564682,0.2318260251,0.7681739749,0,0.5333333333,0.7681739749
173742,0.1888964948,0,1.5730595483,0.3041413089,0.6958586911,0.7134702259,0.0956285103,1.409328917
174527,0.1252704646,0,5.4275154004,0.3108639281,0.6891360719,0,0,0.6891360719
174966,0.5683289095,0,6.3868583162,0.3199675482,0.6800324518,0,0,0.6800324518
176653,0.138962142,-0.577777778,0.6833675565,0.8224423269,0.1775576731,1,0.118008778,1.1775576731
177495,0.2347463141,0,5.0523203285,0.1625434283,0.8374565717,0,0,0.8374565717
177606,0.1784263886,0,1.0950308008,0.3108912911,0.6891087089,0.9524845996,0.1035264864,1.6415933085
179670,0.1856749237,0,1.5178644764,0.3190112158,0.6809887842,0.7410677618,0.0967596545,1.422056546
179741,0.1059410377,-0.377777778,0.1409445585,0.6803490212,0.3196509788,1,0.0802795886,1.3196509788
180507,0.5343514013,0,3.0219301848,0.3199675482,0.6800324518,0,0,0.6800324518
180792,0.5494525161,1,1.0266940452,0.6639640901,0.3360359099,0.9866529774,0.66391642,1.3226888873
181972,0.2001719939,-0.066666667,0,0.4025198287,0.5974801713,1,0.1253048379,1.5974801713
182069,0.180842567,0.8888888889,0.4100205339,0.5776901405,0.4223098595,1,0.3910744941,1.4223098595
182177,0.332256411,-0.266666667,3.0698973306,0.6323483499,0.3676516501,0,0,0.3676516501
182649,0.3024568779,0,1.926899384,0.3278358402,0.6721641598,0.536550308,0.1342610975,1.2087144678
185266,0.2420524188,-0.222222222,0.827926078,0.4219540747,0.5780459253,1,0.1533874363,1.5780459253
187566,0.2621872385,1,4.5125256674,0.6473253042,0.3526746958,0,1,0.3526746958
187986,0.0986925026,0,1.0703901437,0.1625434283,0.8374565717,0.9648049281,0.0528330727,1.8022614999
188661,0.1494322483,1,10.250513347,0.6664458414,0.3335541586,0,1,0.3335541586
188674,0.1478214627,0,15.751293634,0.1625434283,0.8374565717,0,0,0.8374565717
188803,0.116411144,-0.222222222,3.4063244353,0.4602587437,0.5397412563,0,0,0.5397412563
189135,0.180842567,0,1.5717453799,0.3172535347,0.6827464653,0.7141273101,0.0924526025,1.3968737754
189181,0.0978871099,0,0.6978234086,0.1625434283,0.8374565717,1,0.0532731556,1.8374565717
189732,0.252522525,0.4898345154,1.0779466119,0.2173849615,0.7826150385,0.961026694,0.3590374868,1.7436417325
189787,0.1776209958,0,1.3798767967,0.1625434283,0.8374565717,0.8100616016,0.0873337549,1.6475181734
190267,0.1405381641,1,2.6010677618,0.6874055763,0.3125944237,0.1994661191,0.6652085006,0.5120605428
190542,0.1341297853,0.3333333333,1.0125667351,0.1666493853,0.8333506147,0.9937166324,0.2249892758,1.8270672472
190968,0.1260758574,-0.466666667,0.5440657084,0.8109178542,0.1890821458,1,0.1060278786,1.1890821458
190974,0.2637980241,1,1.5641889117,0.6484771739,0.3515228261,0.7179055441,0.5057887982,1.0694283702
191610,0.1599023545,-0.466666667,0.6919096509,0.7682134039,0.2317865961,1,0.1298133581,1.2317865961
193105,0.5868178107,0,0.392936345,0.3311786203,0.6688213797,1,0.3516360815,1.6688213797
193393,0.2364146693,-1,2.3871868583,1.2472158977,0,0.3064065708,0.2364146693,0.3064065708
193853,0.1172165368,0,5.1909650924,0.1625434283,0.8374565717,0,0,0.8374565717
195123,0.2782950942,0,2.3655030801,0.3199675482,0.6800324518,0.31724846,0.0885294093,0.9972809117
195233,1.5234323436,-1,8.1458726899,1.2225541189,0,0,,0
195240,0.1671508896,-1,1.0289938398,1.2100805834,0,0.9855030801,0.1671508896,0.9855030801
195578,0.1663454968,0,5.0293223819,0.3052078391,0.6947921609,0,0,0.6947921609
195989,0.2766843087,1,0.2197946612,0.6320281919,0.3679718081,1,0.471249563,1.3679718081
196010,0.1091626089,0,8.3975359343,0.1625434283,0.8374565717,0,0,0.8374565717
197753,0.4063525474,0.8444444444,3.0278439425,0.5444723206,0.4555276794,0,0.8444444444,0.4555276794
197931,0.2129655759,0.3333333333,1.1360985626,0.1290607822,0.8709392178,0.9319507187,0.2711127752,1.8028899365
197942,0.2742681303,0.3333333333,0.7950718686,0.1543294293,0.8456705707,1,0.3013313044,1.8456705707
199312,0.320980912,0.8,2.100698152,0.4852825958,0.5147174042,0.449650924,0.5766503013,0.9643683283
200645,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
201173,0.1236596791,0,0.4228336756,0.1625434283,0.8374565717,1,0.0672993751,1.8374565717
201992,0.2154744568,1,10.866529774,0.7132248758,0.2867751242,0,1,0.2867751242
202273,0.154264605,0,26.662176591,0.1625434283,0.8374565717,0,0,0.8374565717
203901,0.1035248594,0,3.2643942505,0.1625434283,0.8374565717,0,0,0.8374565717
204065,0.1478214627,1,0.84862423,0.6646985896,0.3353014104,1,0.3618081052,1.3353014104
204833,0.1043302522,0.6966369252,0.1301026694,0.4978083633,0.5021916367,1,0.3023419108,1.5021916367
204959,0.2501063467,-1,2.4969199179,1.2411159347,0,0.2515400411,0.2501063467,0.2515400411
205043,0.6399164558,-0.711111111,3.5429979466,0.9848353442,0.0151646558,0,0,0.0151646558
205485,0.2025881722,1,1.7215605749,0.6647504267,0.3352495733,0.6392197125,0.4769241404,0.9744692858
205735,0.1478214627,1,0.8900205339,0.6712149847,0.3287850153,1,0.3586783961,1.3287850153
205867,0.1800371742,0,1.3874332649,0.2796913595,0.7203086405,0.8062833676,0.0950882609,1.526592008
206316,0.1083572161,0,2.4561806982,0.1625434283,0.8374565717,0.2719096509,0.0265587434,1.1093662227
206772,0.1260758574,-0.03042782,0.8634086242,0.3226825632,0.6773174368,1,0.0751651743,1.6773174368
206957,0.1985612083,-1,8.3206570842,1.2381801091,0,0,,0
208122,0.1228542863,0,0.9041478439,0.2136140862,0.7863859138,1,0.0687725342,1.7863859138
208148,0.1083572161,0,7.4789322382,0.1625434283,0.8374565717,0,0,0.8374565717
208889,0.1357405709,0,0.2680903491,0.2623279607,0.7376720393,1,0.0781163348,1.7376720393
209310,0.3274240543,1,6.859301848,0.6508269215,0.3491730785,0,1,0.3491730785
211078,0.2758789159,1,47.99211499,0.7338053886,0.2661946114,0,1,0.2661946114
211152,0.1099680017,0,0.5046406571,0.2339653645,0.7660346355,1,0.0622683154,1.7660346355
211974,0.154264605,-0.8,1.0496919918,1.0806946035,0,0.9751540041,0.154264605,0.9751540041
212109,0.5268008439,0.2,1.1922792608,0.1825276323,0.8174723677,0.9038603696,0.3716009492,1.7213327373
212178,0.2533279178,0,0.3186858316,0.3049705317,0.6950294683,1,0.1494534004,1.6950294683
